"","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_p_tag","cycle_pair","new_part","NumDays","breed_stage","no_hours","part_prev_bout"
"655",11232,11841,"Female","Logger",23,21,3.462843,1.639227,"11232_11841","B","B_11841","B_11232_11841",0,109,"brood",85.66666667,57.83333333
"656",11232,11841,"Female","Logger",23,21,3.462843,1.639227,"11232_11841","B","B_11841","B_11232_11841",0,88,"brood",14.5,21.33333333
"657",11333,27863,"Male","Logger",23,24,1.79312,3.087776,"11333_27863","B","B_27863","B_11333_27863",0,99,"brood",47.5,52
"658",11333,27863,"Male","Logger",23,24,1.79312,3.087776,"11333_27863","B","B_27863","B_11333_27863",0,104,"brood",75.16666667,66.66666667
"659",11333,27863,"Male","Logger",23,24,1.79312,3.087776,"11333_27863","B","B_27863","B_11333_27863",0,113,"brood",26.16666667,144.8333333
"660",11658,27875,"Male","Logger",22,21,3.231898,3.668077,"11658_27875","B","B_27875","B_11658_27875",0,114,"brood",49,92
"661",11658,27875,"Male","Logger",22,21,3.231898,3.668077,"11658_27875","B","B_27875","B_11658_27875",0,102,"brood",41.83333333,126.5
"662",11658,27875,"Male","Logger",22,21,3.231898,3.668077,"11658_27875","B","B_27875","B_11658_27875",0,108,"brood",53.16666667,95
"663",12029,18959,"Male","Logger",20,17,3.483334,3.37567,"12029_18959","B","B_18959","B_12029_18959",0,101,"brood",48,77.5
"664",12029,18959,"Male","Logger",20,17,3.483334,3.37567,"12029_18959","B","B_18959","B_12029_18959",0,90,"brood",46.83333333,53.33333333
"665",12029,18959,"Male","Logger",20,17,3.483334,3.37567,"12029_18959","B","B_18959","B_12029_18959",0,105,"brood",44.33333333,48.66666667
"666",12029,18959,"Male","Logger",20,17,3.483334,3.37567,"12029_18959","B","B_18959","B_12029_18959",0,108,"brood",25.66666667,31.66666667
"667",12029,18959,"Male","Logger",20,17,3.483334,3.37567,"12029_18959","B","B_18959","B_12029_18959",0,95,"brood",61.66666667,75.16666667
"668",12029,18959,"Male","Logger",20,17,3.483334,3.37567,"12029_18959","B","B_18959","B_12029_18959",0,111,"brood",72.33333333,43.16666667
"669",12686,27878,"Male","Logger",19,19,3.475433,1.18143,"12686_27878","B","B_27878","B_12686_27878",0,109,"brood",43.66666667,48.83333333
"670",12686,27878,"Male","Logger",19,19,3.475433,1.18143,"12686_27878","B","B_27878","B_12686_27878",0,98,"brood",65.5,77.83333333
"671",12686,27878,"Male","Logger",19,19,3.475433,1.18143,"12686_27878","B","B_27878","B_12686_27878",0,104,"brood",79.5,68.5
"672",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,100,"brood",46.66666667,71.83333333
"673",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,109,"brood",44.83333333,31.66666667
"674",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,106,"brood",45.66666667,68.16666667
"675",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,114,"brood",21.5,77.5
"676",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,103,"brood",4.166666667,20.5
"677",19330,25426,"Male","Logger",16,26,2.895716,2.038573,"19330_25426","B","B_25426","B_19330_25426",0,99,"brood",42,76
"678",19330,25426,"Male","Logger",16,26,2.895716,2.038573,"19330_25426","B","B_25426","B_19330_25426",0,108,"brood",45.5,52
"679",19330,25426,"Male","Logger",16,26,2.895716,2.038573,"19330_25426","B","B_25426","B_19330_25426",0,114,"brood",36.5,106.8333333
"680",19330,25426,"Male","Logger",16,26,2.895716,2.038573,"19330_25426","B","B_25426","B_19330_25426",0,104,"brood",43.33333333,67.83333333
"681",19607,25446,"Male","Logger",15,10,1.038573,1.668575,"19607_25446","B","B_25446","B_19607_25446",0,108,"brood",50.66666667,76.16666667
"682",19607,25446,"Male","Logger",15,10,1.038573,1.668575,"19607_25446","B","B_25446","B_19607_25446",0,102,"brood",62.66666667,118
"683",19607,25446,"Male","Logger",15,10,1.038573,1.668575,"19607_25446","B","B_25446","B_19607_25446",0,112,"brood",69.66638889,49.66666667
"684",19798,19612,"Female","Logger",12,15,1.17567,1.610002,"19798_19612","B","B_19612","B_19798_19612",0,111,"brood",71.5,53.5
"685",19798,19612,"Female","Logger",12,15,1.17567,1.610002,"19798_19612","B","B_19612","B_19798_19612",0,104,"brood",115.5,101
"686",19963,27641,"Female","Logger",14,22,1.477475,1.892628,"19963_27641","B","B_27641","B_19963_27641",0,97,"brood",45.16666667,197.6666667
"687",19963,27641,"Female","Logger",14,22,1.477475,1.892628,"19963_27641","B","B_27641","B_19963_27641",0,108,"brood",69.83333333,29.33333333
"688",19963,27641,"Female","Logger",14,22,1.477475,1.892628,"19963_27641","B","B_27641","B_19963_27641",0,114,"brood",40.16666667,73.16666667
"689",19963,27641,"Female","Logger",14,22,1.477475,1.892628,"19963_27641","B","B_27641","B_19963_27641",0,104,"brood",61.33333333,27.83333333
"690",19963,27641,"Female","Logger",14,22,1.477475,1.892628,"19963_27641","B","B_27641","B_19963_27641",0,101,"brood",50.16666667,45.16666667
"691",20039,25430,"Male","Logger",14,21,2.4085,1.136944,"20039_25430","B","B_25430","B_20039_25430",0,109,"brood",58.33333333,75.33333333
"692",20039,25430,"Male","Logger",14,21,2.4085,1.136944,"20039_25430","B","B_25430","B_20039_25430",0,114,"brood",31.16694444,60.66666667
"693",20039,25430,"Male","Logger",14,21,2.4085,1.136944,"20039_25430","B","B_25430","B_20039_25430",0,99,"brood",38.33361111,75.83333333
"694",20039,25430,"Male","Logger",14,21,2.4085,1.136944,"20039_25430","B","B_25430","B_20039_25430",0,87,"brood",49.66666667,69.16666667
"695",20039,25430,"Male","Logger",14,21,2.4085,1.136944,"20039_25430","B","B_25430","B_20039_25430",0,93,"brood",71.49972222,97.16666667
"696",20039,25430,"Male","Logger",14,21,2.4085,1.136944,"20039_25430","B","B_25430","B_20039_25430",0,104,"brood",46.5,69.33333333
"697",20125,22945,"Male","Logger",13,14,2.673177,2.725945,"20125_22945","B","B_22945","B_20125_22945",0,103,"brood",37.66666667,54.83333333
"698",20125,22945,"Male","Logger",13,14,2.673177,2.725945,"20125_22945","B","B_22945","B_20125_22945",0,113,"brood",58.66666667,72
"699",20125,22945,"Male","Logger",13,14,2.673177,2.725945,"20125_22945","B","B_22945","B_20125_22945",0,109,"brood",31.33333333,94.66666667
"700",20743,21821,"Male","Logger",10,9,1.777924,2.97567,"20743_21821","B","B_21821","B_20743_21821",1,114,"brood",45.83333333,65.16666667
"701",20743,21821,"Male","Logger",10,9,1.777924,2.97567,"20743_21821","B","B_21821","B_20743_21821",1,108,"brood",78.5,19.5
"702",20743,21821,"Male","Logger",10,9,1.777924,2.97567,"20743_21821","B","B_21821","B_20743_21821",1,104,"brood",74.5,114.1666667
"703",20743,21821,"Male","Logger",10,9,1.777924,2.97567,"20743_21821","B","B_21821","B_20743_21821",1,93,"brood",146,167
"704",21185,28454,"Female","Logger",21,22,1.072549,1.25035,"21185_28454","B","B_28454","B_21185_28454",0,108,"brood",110.1666667,106.1666667
"705",21185,28454,"Female","Logger",21,22,1.072549,1.25035,"21185_28454","B","B_28454","B_21185_28454",0,98,"brood",134.8333333,121.5
"706",21352,20153,"Female","Logger",12,13,1.867799,2.757511,"21352_20153","B","B_20153","B_21352_20153",0,111,"brood",71.66666667,76
"707",21352,20153,"Female","Logger",12,13,1.867799,2.757511,"21352_20153","B","B_20153","B_21352_20153",0,98,"brood",103.1666667,41
"708",21352,20153,"Female","Logger",12,13,1.867799,2.757511,"21352_20153","B","B_20153","B_21352_20153",0,105,"brood",70.5,63.66666667
"709",23250,23281,"Male","Logger",27,29,1.972619,2.218257,"23250_23281","B","B_23281","B_23250_23281",0,102,"brood",37.66666667,84.83333333
"710",23250,23281,"Male","Logger",27,29,1.972619,2.218257,"23250_23281","B","B_23281","B_23250_23281",0,105,"brood",69,23.66666667
"711",23250,23281,"Male","Logger",27,29,1.972619,2.218257,"23250_23281","B","B_23281","B_23250_23281",0,95,"brood",89,125.8333333
"712",23250,23281,"Male","Logger",27,29,1.972619,2.218257,"23250_23281","B","B_23281","B_23250_23281",0,109,"brood",41,32
"713",23250,23281,"Male","Logger",27,29,1.972619,2.218257,"23250_23281","B","B_23281","B_23250_23281",0,113,"brood",38.33333333,65.5
"714",23250,23281,"Male","Logger",27,29,1.972619,2.218257,"23250_23281","B","B_23281","B_23250_23281",0,87,"brood",74.33333333,15.16666667
"715",25286,27639,"Female","Logger",27,24,3.5844,3.668077,"25286_27639","B","B_27639","B_25286_27639",1,116,"brood",3,16
"716",25286,27639,"Female","Logger",27,24,3.5844,3.668077,"25286_27639","B","B_27639","B_25286_27639",1,102,"brood",66.16666667,74.83333333
"717",25286,27639,"Female","Logger",27,24,3.5844,3.668077,"25286_27639","B","B_27639","B_25286_27639",1,113,"brood",55.83333333,93.66666667
"718",25286,27639,"Female","Logger",27,24,3.5844,3.668077,"25286_27639","B","B_27639","B_25286_27639",1,109,"brood",1.166666667,98.5
"719",27854,21182,"Female","Logger",30,17,4.862843,1.544845,"27854_21182","B","B_21182","B_27854_21182",0,104,"brood",21.50027778,20.16666667
"720",27854,21182,"Female","Logger",30,17,4.862843,1.544845,"27854_21182","B","B_21182","B_27854_21182",0,107,"brood",47.66666667,56.16666667
"721",27854,21182,"Female","Logger",30,17,4.862843,1.544845,"27854_21182","B","B_21182","B_27854_21182",0,113,"brood",63.66666667,88.000008
"722",27854,21182,"Female","Logger",30,17,4.862843,1.544845,"27854_21182","B","B_21182","B_27854_21182",0,102,"brood",22.16666667,58.66666667
"723",27879,28460,"Male","Logger",29,28,3.377633,0.6418972,"27879_28460","B","B_28460","B_27879_28460",0,104,"brood",135,15.33333333
"724",27879,28460,"Male","Logger",29,28,3.377633,0.6418972,"27879_28460","B","B_28460","B_27879_28460",0,102,"brood",41.5,138.6666667
"725",27879,28460,"Male","Logger",29,28,3.377633,0.6418972,"27879_28460","B","B_28460","B_27879_28460",0,94,"brood",50.00027778,72.33333333
"726",27879,28460,"Male","Logger",29,28,3.377633,0.6418972,"27879_28460","B","B_28460","B_27879_28460",0,112,"brood",55.5,45.33333333
"727",5165,21825,"Female","Logger",37,30,2.596457,0.4865115,"5165_21825","B","B_21825","B_5165_21825",0,90,"brood",59.49972222,68.66666667
"728",5165,21825,"Female","Logger",37,30,2.596457,0.4865115,"5165_21825","B","B_21825","B_5165_21825",0,95,"brood",65,55.66666667
"729",5165,21825,"Female","Logger",37,30,2.596457,0.4865115,"5165_21825","B","B_21825","B_5165_21825",0,109,"brood",65.66666667,79.66666667
"730",5165,21825,"Female","Logger",37,30,2.596457,0.4865115,"5165_21825","B","B_21825","B_5165_21825",0,100,"brood",31.33333333,50.5
"731",5165,21825,"Female","Logger",37,30,2.596457,0.4865115,"5165_21825","B","B_21825","B_5165_21825",0,104,"brood",51.16666667,61.83333333
"732",11333,27863,"Male","Logger",24,25,1.79312,3.087776,"11333_27863","C","C_27863","C_11333_27863",0,109,"brood",46.5,17.66666667
"733",11333,27863,"Male","Logger",24,25,1.79312,3.087776,"11333_27863","C","C_27863","C_11333_27863",0,98,"brood",96.99972222,169.8333333
"734",11333,27863,"Male","Logger",24,25,1.79312,3.087776,"11333_27863","C","C_27863","C_11333_27863",0,104,"brood",104.5,44.83333333
"735",11954,12804,"Female","Logger",22,19,2.615781,-0.1789539,"11954_12804","C","C_12804","C_11954_12804",1,103,"brood",95.5,98.16666667
"736",11954,12804,"Female","Logger",22,19,2.615781,-0.1789539,"11954_12804","C","C_12804","C_11954_12804",1,109,"brood",142.5,52.5
"737",11954,12804,"Female","Logger",22,19,2.615781,-0.1789539,"11954_12804","C","C_12804","C_11954_12804",1,93,"brood",140,46.33333333
"738",19519,27665,"Male","Logger",16,28,0.4502542,2.948773,"19519_27665","C","C_27665","C_19519_27665",0,103,"brood",41.5,24.66666667
