"","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_tag","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout"
"656","BS20055","BS25422","Male","Partner",22,26,1.168348,1.601078,"BS25422_BS20055",2011,"2011_BS25422","2011_BS25422_BS20055",0,113,8,"apr","brood","08/04/2011 07:16",40641.30278,"11/04/2011 04:56",40644.20556,250800,69.66666667,2.902777778,40.16664
"657","BS20571","BS25566","Male","Partner",12,7,1.519807,0.4379688,"BS25566_BS20571",2011,"2011_BS25566","2011_BS25566_BS20571",1,102,28,"mar","brood","28/03/2011 06:06",40630.25451,"31/03/2011 04:06",40633.17118,252000,70,2.916666667,64.5
"658","BS20571","BS25566","Male","Partner",12,7,1.519807,0.4379688,"BS25566_BS20571",2011,"2011_BS25566","2011_BS25566_BS20571",1,107,2,"apr","brood","02/04/2011 07:26",40635.31007,"06/04/2011 06:56",40639.28924,343800,95.5,3.979166667,51.33336
"659","BS20590","BS22724","Male","Partner",12,10,1.056088,2.675052,"BS22724_BS20590",2011,"2011_BS22724","2011_BS22724_BS20590",0,107,2,"apr","brood","02/04/2011 23:32",40635.9809,"06/04/2011 04:42",40639.19618,277800,77.16666667,3.215277778,63.66648
"660","BS20590","BS22724","Male","Partner",12,10,1.056088,2.675052,"BS22724_BS20590",2011,"2011_BS22724","2011_BS22724_BS20590",0,114,9,"apr","brood","09/04/2011 06:52",40642.28646,"11/04/2011 09:22",40644.39063,181800,50.5,2.104166667,74.16672
"661","BS21214","BS21258","Male","Partner",11,11,2.315364,1.093429,"BS21258_BS21214",2011,"2011_BS21258","2011_BS21258_BS21214",0,114,9,"apr","brood","09/04/2011 03:54",40642.1625,"11/04/2011 11:34",40644.48194,200400,55.66666667,2.319444444,23.33328
"662","BS21214","BS21258","Male","Partner",11,11,2.315364,1.093429,"BS21258_BS21214",2011,"2011_BS21258","2011_BS21258_BS21214",0,110,5,"apr","brood","05/04/2011 10:04",40638.41944,"08/04/2011 04:34",40641.19028,239400,66.5,2.770833333,52.66656
"663","BS21214","BS21258","Male","Partner",11,11,2.315364,1.093429,"BS21258_BS21214",2011,"2011_BS21258","2011_BS21258_BS21214",0,104,30,"mar","brood","30/03/2011 06:54",40632.2875,"03/04/2011 05:24",40636.225,340200,94.5,3.9375,67.5
"664","BS21214","BS21258","Male","Partner",11,11,2.315364,1.093429,"BS21258_BS21214",2011,"2011_BS21258","2011_BS21258_BS21214",0,100,26,"mar","brood","26/03/2011 01:34",40628.06528,"27/03/2011 11:24",40629.475,118200,32.83333333,1.368055556,89.66664
"665","BS21214","BS21258","Male","Partner",11,11,2.315364,1.093429,"BS21258_BS21214",2011,"2011_BS21258","2011_BS21258_BS21214",0,93,19,"mar","brood","19/03/2011 09:44",40621.40556,"22/03/2011 07:54",40624.32917,252600,70.16666667,2.923611111,52.16688
"666","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642","2011_BS27642_BS21220",0,95,21,"mar","brood","21/03/2011 01:51",40623.07771,"22/03/2011 10:11",40624.42493,116400,32.33333333,1.347222222,67.33344
"667","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642","2011_BS27642_BS21220",0,89,15,"mar","brood","15/03/2011 04:41",40617.19576,"18/03/2011 06:31",40620.27215,265800,73.83333333,3.076388889,88.3332
"668","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642","2011_BS27642_BS21220",0,98,24,"mar","brood","24/03/2011 11:11",40626.4666,"27/03/2011 04:31",40629.18882,231600,64.33333333,2.680555556,49.00008
"669","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642","2011_BS27642_BS21220",0,110,5,"apr","brood","05/04/2011 05:11",40638.2166,"10/04/2011 10:41",40643.44576,451800,125.5,5.229166667,68.83344
"670","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642","2011_BS27642_BS21220",0,105,31,"mar","brood","31/03/2011 06:51",40633.28604,"02/04/2011 08:21",40635.34854,178200,49.5,2.0625,98.33328
"671","BS21258","BS21214","Female","Logger",11,11,1.093429,2.315364,"BS21258_BS21214",2011,"2011_BS21214","2011_BS21258_BS21214",0,108,3,"apr","brood","03/04/2011 05:24",40636.225,"05/04/2011 10:04",40638.41944,189600,52.66666667,2.194444444,94.5
"672","BS21258","BS21214","Female","Logger",11,11,1.093429,2.315364,"BS21258_BS21214",2011,"2011_BS21214","2011_BS21258_BS21214",0,91,17,"mar","brood","17/03/2011 05:34",40619.23194,"19/03/2011 09:44",40621.40556,187801,52.16694444,2.173622685,77.16666667
"673","BS21258","BS21214","Female","Logger",11,11,1.093429,2.315364,"BS21258_BS21214",2011,"2011_BS21214","2011_BS21258_BS21214",0,101,27,"mar","brood","27/03/2011 11:24",40629.475,"30/03/2011 06:54",40632.2875,243000,67.5,2.8125,32.83333333
"674","BS21258","BS21214","Female","Logger",11,11,1.093429,2.315364,"BS21258_BS21214",2011,"2011_BS21214","2011_BS21258_BS21214",0,113,8,"apr","brood","08/04/2011 04:34",40641.19028,"09/04/2011 03:54",40642.1625,84000,23.33333333,0.972222222,66.5
"675","BS21258","BS21214","Female","Logger",11,11,1.093429,2.315364,"BS21258_BS21214",2011,"2011_BS21214","2011_BS21258_BS21214",0,96,22,"mar","brood","22/03/2011 07:54",40624.32917,"26/03/2011 01:34",40628.06528,322800,89.66666667,3.736111111,70.16666667
"676","BS21387","BS18871","Female","Logger",14,19,3.273853,0.4025061,"BS21387_BS18871",2011,"2011_BS18871","2011_BS21387_BS18871",0,95,21,"mar","brood","21/03/2011 13:25",40623.55903,"24/03/2011 11:45",40626.48958,253200,70.33333333,2.930555556,80.83333333
"677","BS21387","BS18871","Female","Logger",14,19,3.273853,0.4025061,"BS21387_BS18871",2011,"2011_BS18871","2011_BS21387_BS18871",0,107,2,"apr","brood","02/04/2011 01:55",40635.07986,"05/04/2011 07:55",40638.32986,280800,78,3.25,70.16666667
"678","BS21387","BS18871","Female","Logger",14,19,3.273853,0.4025061,"BS21387_BS18871",2011,"2011_BS18871","2011_BS21387_BS18871",0,101,27,"mar","brood","27/03/2011 09:05",40629.37847,"30/03/2011 03:45",40632.15625,240000,66.66666667,2.777777778,68.33333333
"679","BS22724","BS20590","Female","Logger",10,12,2.675052,1.056088,"BS22724_BS20590",2011,"2011_BS20590","2011_BS22724_BS20590",0,105,31,"mar","brood","31/03/2011 07:52",40633.32813,"02/04/2011 23:32",40635.9809,229199,63.66638889,2.652766204,239.5
"680","BS22724","BS20590","Female","Logger",10,12,2.675052,1.056088,"BS22724_BS20590",2011,"2011_BS20590","2011_BS22724_BS20590",0,111,6,"apr","brood","06/04/2011 04:42",40639.19618,"09/04/2011 06:52",40642.28646,267000,74.16666667,3.090277778,77.16666667
"681","BS22903","BS9462","Female","Logger",32,34,3.247322,1.073853,"BS22903_BS9462",2011,"2011_BS9462","2011_BS22903_BS9462",1,111,6,"apr","brood","06/04/2011 10:37",40639.44264,"11/04/2011 09:17",40644.38708,427200,118.6666667,4.944444444,51.33333333
"682","BS22903","BS9462","Female","Logger",32,34,3.247322,1.073853,"BS22903_BS9462",2011,"2011_BS9462","2011_BS22903_BS9462",1,105,31,"mar","brood","31/03/2011 04:37",40633.19264,"04/04/2011 07:17",40637.30375,355200,98.66666667,4.111111111,146.166672
"683","BS23200","BS23231","Male","Logger",29,31,1.972619,2.218257,"BS23200_BS23231",2011,"2011_BS23231","2011_BS23200_BS23231",0,99,25,"mar","brood","25/03/2011 02:06",40627.08809,"27/03/2011 05:46",40629.24087,186000,51.66666667,2.152777778,91.66666667
"684","BS23200","BS23231","Male","Logger",29,31,1.972619,2.218257,"BS23200_BS23231",2011,"2011_BS23231","2011_BS23200_BS23231",0,109,4,"apr","brood","04/04/2011 08:06",40637.33809,"06/04/2011 10:16",40639.42837,180600,50.16666667,2.090277778,54.16666667
"685","BS23200","BS23231","Male","Logger",29,31,1.972619,2.218257,"BS23200_BS23231",2011,"2011_BS23231","2011_BS23200_BS23231",0,104,30,"mar","brood","30/03/2011 03:26",40632.14365,"02/04/2011 01:56",40635.08115,253800,70.5,2.9375,69.66666667
"686","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,107,2,"apr","brood","02/04/2011 01:56",40635.08115,"04/04/2011 08:06",40637.33809,195000,54.16666667,2.256944444,70.5
"687","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,101,27,"mar","brood","27/03/2011 05:46",40629.24087,"30/03/2011 03:26",40632.14365,250800,69.66666667,2.902777778,51.66672
"688","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,95,21,"mar","brood","21/03/2011 06:26",40623.26865,"25/03/2011 02:06",40627.08809,330000,91.66666667,3.819444444,145.6668
"689","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,111,6,"apr","brood","06/04/2011 10:16",40639.42837,"09/04/2011 06:26",40642.26865,245400,68.16666667,2.840277778,50.16672
"690","BS23250","BS27618","Male","Logger",29,28,1.759514,1.744696,"BS23250_BS27618",2011,"2011_BS27618","2011_BS23250_BS27618",0,99,25,"mar","brood","25/03/2011 02:55",40627.12184,"28/03/2011 01:55",40630.08017,255600,71,2.958333333,112.3333333
"691","BS23250","BS27618","Male","Logger",29,28,1.759514,1.744696,"BS23250_BS27618",2011,"2011_BS27618","2011_BS23250_BS27618",0,112,7,"apr","brood","07/04/2011 11:45",40640.4899,"10/04/2011 04:05",40643.17045,231600,64.33333333,2.680555556,74
"692","BS23250","BS27618","Male","Logger",29,28,1.759514,1.744696,"BS23250_BS27618",2011,"2011_BS27618","2011_BS23250_BS27618",0,108,3,"apr","brood","03/04/2011 08:35",40636.35795,"04/04/2011 09:45",40637.40656,90600,25.16666667,1.048611111,150.6666667
"693","BS23250","BS27618","Male","Logger",29,28,1.759514,1.744696,"BS23250_BS27618",2011,"2011_BS27618","2011_BS23250_BS27618",0,91,17,"mar","brood","17/03/2011 04:15",40619.1774,"20/03/2011 10:35",40622.44129,282000,78.33333333,3.263888889,68.83333333
"694","BS25401","BS11354","Female","Partner",21,22,3.649773,1.947857,"BS11354_BS25401",2011,"2011_BS11354","2011_BS11354_BS25401",0,97,23,"mar","brood","23/03/2011 22:26",40625.93528,"26/03/2011 03:26",40628.14361,190800,53,2.208333333,79.83336
"695","BS25401","BS11354","Female","Partner",21,22,3.649773,1.947857,"BS11354_BS25401",2011,"2011_BS11354","2011_BS11354_BS25401",0,107,2,"apr","brood","02/04/2011 06:36",40635.27556,"06/04/2011 03:56",40639.16444,336000,93.33333333,3.888888889,73.5
"696","BS25401","BS11354","Female","Partner",21,22,3.649773,1.947857,"BS11354_BS25401",2011,"2011_BS11354","2011_BS11354_BS25401",0,103,29,"mar","brood","29/03/2011 12:06",40631.50472,"30/03/2011 05:06",40632.21306,61200,17,0.708333333,80.66664
"697","BS25401","BS11354","Female","Partner",21,22,3.649773,1.947857,"BS11354_BS25401",2011,"2011_BS11354","2011_BS11354_BS25401",0,91,17,"mar","brood","17/03/2011 04:56",40619.20611,"20/03/2011 14:36",40622.60889,294000,81.66666667,3.402777778,120.49992
"698","BS25422","BS20055","Female","Logger",26,22,1.601078,1.168348,"BS25422_BS20055",2011,"2011_BS20055","2011_BS25422_BS20055",0,99,25,"mar","brood","25/03/2011 04:56",40627.20556,"29/03/2011 04:16",40631.17778,343200,95.33333333,3.972222222,135.3333333
"699","BS25422","BS20055","Female","Logger",26,22,1.601078,1.168348,"BS25422_BS20055",2011,"2011_BS20055","2011_BS25422_BS20055",0,111,6,"apr","brood","06/04/2011 15:06",40639.62917,"08/04/2011 07:16",40641.30278,144600,40.16666667,1.673611111,37.16666667
"700","BS25422","BS20055","Female","Logger",26,22,1.601078,1.168348,"BS25422_BS20055",2011,"2011_BS20055","2011_BS25422_BS20055",0,106,1,"apr","brood","01/04/2011 03:46",40634.15694,"05/04/2011 01:56",40638.08056,339001,94.16694444,3.923622685,71.5
"701","BS25566","BS20571","Female","Logger",7,12,0.4379688,1.519807,"BS25566_BS20571",2011,"2011_BS20571","2011_BS25566_BS20571",1,105,31,"mar","brood","31/03/2011 04:06",40633.17118,"02/04/2011 07:26",40635.31007,184800,51.33333333,2.138888889,70
"702","BS25566","BS20571","Female","Logger",7,12,0.4379688,1.519807,"BS25566_BS20571",2011,"2011_BS20571","2011_BS25566_BS20571",1,99,25,"mar","brood","25/03/2011 13:36",40627.56701,"28/03/2011 06:06",40630.25451,232200,64.5,2.6875,53.16666667
"703","BS27618","BS23250","Female","Partner",28,29,1.744696,1.759514,"BS23250_BS27618",2011,"2011_BS23250","2011_BS23250_BS27618",0,109,4,"apr","brood","04/04/2011 09:45",40637.40656,"07/04/2011 11:45",40640.4899,266400,74,3.083333333,25.16664
"704","BS27618","BS23250","Female","Partner",28,29,1.744696,1.759514,"BS23250_BS27618",2011,"2011_BS23250","2011_BS23250_BS27618",0,94,20,"mar","brood","20/03/2011 10:35",40622.44129,"25/03/2011 02:55",40627.12184,404400,112.3333333,4.680555556,78.33336
"705","BS27618","BS23250","Female","Partner",28,29,1.744696,1.759514,"BS23250_BS27618",2011,"2011_BS23250","2011_BS23250_BS27618",0,115,10,"apr","brood","10/04/2011 04:05",40643.17045,"14/04/2011 10:05",40647.42045,367200,102,4.25,64.3332
"706","BS27618","BS23250","Female","Partner",28,29,1.744696,1.759514,"BS23250_BS27618",2011,"2011_BS23250","2011_BS23250_BS27618",0,102,28,"mar","brood","28/03/2011 01:55",40630.08017,"03/04/2011 08:35",40636.35795,542400,150.6666667,6.277777778,70.99992
"707","BS27642","BS21220","Female","Logger",21,11,2.800837,0.5673144,"BS27642_BS21220",2011,"2011_BS21220","2011_BS27642_BS21220",0,96,22,"mar","brood","22/03/2011 10:11",40624.42493,"24/03/2011 11:11",40626.4666,176400,49,2.041666667,32.33333333
"708","BS27642","BS21220","Female","Logger",21,11,2.800837,0.5673144,"BS27642_BS21220",2011,"2011_BS21220","2011_BS27642_BS21220",0,101,27,"mar","brood","27/03/2011 04:31",40629.18882,"31/03/2011 06:51",40633.28604,354000,98.33333333,4.097222222,64.33333333
"709","BS27642","BS21220","Female","Logger",21,11,2.800837,0.5673144,"BS27642_BS21220",2011,"2011_BS21220","2011_BS27642_BS21220",0,92,18,"mar","brood","18/03/2011 06:31",40620.27215,"21/03/2011 01:51",40623.07771,242400,67.33333333,2.805555556,73.83333333
"710","BS27642","BS21220","Female","Logger",21,11,2.800837,0.5673144,"BS27642_BS21220",2011,"2011_BS21220","2011_BS27642_BS21220",0,107,2,"apr","brood","02/04/2011 08:21",40635.34854,"05/04/2011 05:11",40638.2166,247800,68.83333333,2.868055556,49.5
"711","BS27707","BS28632","Male","Logger",23,7,0.5560877,1.819745,"BS27707_BS28632",2011,"2011_BS28632","2011_BS27707_BS28632",1,101,27,"mar","brood","27/03/2011 04:17",40629.1791,"28/03/2011 02:07",40630.08882,78600,21.83333333,0.909722222,93.33333333
"712","BS27707","BS28632","Male","Logger",23,7,0.5560877,1.819745,"BS27707_BS28632",2011,"2011_BS28632","2011_BS27707_BS28632",1,93,19,"mar","brood","19/03/2011 09:57",40621.41521,"23/03/2011 05:57",40625.24854,331200,92,3.833333333,144.8333333
"713","BS27707","BS28632","Male","Logger",23,7,0.5560877,1.819745,"BS27707_BS28632",2011,"2011_BS28632","2011_BS27707_BS28632",1,108,3,"apr","brood","03/04/2011 08:57",40636.37354,"06/04/2011 05:57",40639.24854,248400,69,2.875,150.8333333
"714","BS28632","BS27707","Female","Partner",7,23,1.819745,0.5560877,"BS27707_BS28632",2011,"2011_BS27707","2011_BS27707_BS28632",1,111,6,"apr","brood","06/04/2011 05:57",40639.24854,"19/04/2011 20:57",40652.87354,1177200,327,13.625,69
"715","BS28632","BS27707","Female","Partner",7,23,1.819745,0.5560877,"BS27707_BS28632",2011,"2011_BS27707","2011_BS27707_BS28632",1,102,28,"mar","brood","28/03/2011 02:07",40630.08882,"03/04/2011 08:57",40636.37354,543000,150.8333333,6.284722222,21.83328
"716","BS28632","BS27707","Female","Partner",7,23,1.819745,0.5560877,"BS27707_BS28632",2011,"2011_BS27707","2011_BS27707_BS28632",1,97,23,"mar","brood","23/03/2011 05:57",40625.24854,"27/03/2011 04:17",40629.1791,336000,93.33333333,3.888888889,91.99992
"717","BS8390","BS19809","Male","Logger",30,16,2.298154,0.69982,"BS8390_BS19809",2011,"2011_BS19809","2011_BS8390_BS19809",0,108,3,"apr","brood","03/04/2011 03:16",40636.13622,"07/04/2011 01:56",40640.08066,340800,94.66666667,3.944444444,185.1666667
"718","BS8390","BS19809","Male","Logger",30,16,2.298154,0.69982,"BS8390_BS19809",2011,"2011_BS19809","2011_BS8390_BS19809",0,114,9,"apr","brood","09/04/2011 09:56",40642.41399,"10/04/2011 05:46",40643.24038,71400,19.83333333,0.826388889,56
"719","BS8390","BS19809","Male","Logger",30,16,2.298154,0.69982,"BS8390_BS19809",2011,"2011_BS19809","2011_BS8390_BS19809",0,94,20,"mar","brood","20/03/2011 12:56",40622.53899,"26/03/2011 09:06",40628.37927,504600,140.1666667,5.840277778,13.33333333
"720","BS9462","BS22903","Male","Partner",34,32,1.073853,3.247322,"BS22903_BS9462",2011,"2011_BS22903","2011_BS22903_BS9462",1,116,11,"apr","brood","11/04/2011 09:17",40644.38708,"14/04/2011 06:37",40647.27597,249600,69.33333333,2.888888889,118.66656
"721","BS9462","BS22903","Male","Partner",34,32,1.073853,3.247322,"BS22903_BS9462",2011,"2011_BS22903","2011_BS22903_BS9462",1,109,4,"apr","brood","04/04/2011 07:17",40637.30375,"06/04/2011 10:37",40639.44264,184800,51.33333333,2.138888889,98.66664
"722","BS9462","BS22903","Male","Partner",34,32,1.073853,3.247322,"BS22903_BS9462",2011,"2011_BS22903","2011_BS22903_BS9462",1,99,25,"mar","brood","25/03/2011 02:27",40627.10236,"31/03/2011 04:37",40633.19264,526200.0192,146.166672,6.090278,132.16656
"723","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569","2012_BS20569_BS10767",0,104,29,"mar","brood","29/03/2012 11:26",40997.47681,"31/03/2012 07:36",40999.31708,159000,44.16666667,1.840277778,45.1668
"724","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569","2012_BS20569_BS10767",0,96,21,"mar","brood","21/03/2012 07:56",40989.33097,"23/03/2012 14:06",40991.58792,195000,54.16666667,2.256944444,96.49992
"725","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569","2012_BS20569_BS10767",0,115,9,"apr","brood","09/04/2012 04:36",41008.19208,"12/04/2012 05:36",41011.23375,262800,73,3.041666667,67.83336
"726","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569","2012_BS20569_BS10767",0,109,3,"apr","brood","03/04/2012 09:46",41002.40736,"06/04/2012 08:46",41005.36569,255600,71,2.958333333,74.16672
"727","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569","2012_BS20569_BS10767",0,100,25,"mar","brood","25/03/2012 03:26",40993.14347,"27/03/2012 14:16",40995.59486,211800,58.83333333,2.451388889,37.3332
"728","BS18833","BS19453","Male","Partner",20,18,0.4070109,3.171893,"BS19453_BS18833",2012,"2012_BS19453","2012_BS19453_BS18833",0,110,4,"apr","brood","04/04/2012 02:11",41003.09108,"06/04/2012 05:41",41005.23691,185400,51.5,2.145833333,90.83352
"729","BS18833","BS19453","Male","Partner",20,18,0.4070109,3.171893,"BS19453_BS18833",2012,"2012_BS19453","2012_BS19453_BS18833",0,102,27,"mar","brood","27/03/2012 11:01",40995.45913,"31/03/2012 07:21",40999.30635,332400,92.33333333,3.847222222,78.99984
"730","BS18833","BS19453","Male","Partner",20,18,0.4070109,3.171893,"BS19453_BS18833",2012,"2012_BS19453","2012_BS19453_BS18833",0,115,9,"apr","brood","09/04/2012 04:21",41008.18135,"12/04/2012 04:11",41011.17441,258600,71.83333333,2.993055556,70.66656
"731","BS18833","BS19453","Male","Partner",20,18,0.4070109,3.171893,"BS19453_BS18833",2012,"2012_BS19453","2012_BS19453_BS18833",0,96,21,"mar","brood","21/03/2012 06:41",40989.27858,"24/03/2012 04:01",40992.16747,249600,69.33333333,2.888888889,117.1668
"732","BS18935","BS19513","Male","Partner",20,18,1.493024,0.6810683,"BS19513_BS18935",2012,"2012_BS19513","2012_BS19513_BS18935",0,97,22,"mar","brood","22/03/2012 12:35",40990.52455,"25/03/2012 05:15",40993.21899,229200,63.66666667,2.652777778,49.00008
"733","BS18935","BS19513","Male","Partner",20,18,1.493024,0.6810683,"BS19513_BS18935",2012,"2012_BS19513","2012_BS19513_BS18935",0,104,29,"mar","brood","29/03/2012 07:45",40997.32316,"01/04/2012 03:05",41000.12872,242400,67.33333333,2.805555556,98.50008
"734","BS18935","BS19513","Male","Partner",20,18,1.493024,0.6810683,"BS19513_BS18935",2012,"2012_BS19513","2012_BS19513_BS18935",0,115,9,"apr","brood","09/04/2012 05:25",41008.22594,"10/04/2012 08:45",41009.36483,98400,27.33333333,1.138888889,83.83344
"735","BS18935","BS19513","Male","Partner",20,18,1.493024,0.6810683,"BS19513_BS18935",2012,"2012_BS19513","2012_BS19513_BS18935",0,109,3,"apr","brood","03/04/2012 11:05",41002.46205,"05/04/2012 17:35",41004.73288,196200,54.5,2.270833333,55.99992
"736","BS19453","BS18833","Female","Logger",18,20,3.171893,0.4070109,"BS19453_BS18833",2012,"2012_BS18833","2012_BS19453_BS18833",0,112,6,"apr","brood","06/04/2012 05:41",41005.23691,"09/04/2012 04:21",41008.18135,254400,70.66666667,2.944444444,51.5
"737","BS19453","BS18833","Female","Logger",18,20,3.171893,0.4070109,"BS19453_BS18833",2012,"2012_BS18833","2012_BS19453_BS18833",0,106,31,"mar","brood","31/03/2012 07:21",40999.30635,"04/04/2012 02:11",41003.09108,327001,90.83361111,3.784733796,92.33333333
"738","BS19453","BS18833","Female","Logger",18,20,3.171893,0.4070109,"BS19453_BS18833",2012,"2012_BS18833","2012_BS19453_BS18833",0,99,24,"mar","brood","24/03/2012 04:01",40992.16747,"27/03/2012 11:01",40995.45913,284399,78.99972222,3.291655093,69.33333333
"739","BS19469","BS27615","Female","Logger",18,30,0.4502542,2.948773,"BS19469_BS27615",2012,"2012_BS27615","2012_BS19469_BS27615",0,97,22,"mar","brood","22/03/2012 09:31",40990.39688,"25/03/2012 12:31",40993.52188,270000,75,3.125,30.66666667
"740","BS19469","BS27615","Female","Logger",18,30,0.4502542,2.948773,"BS19469_BS27615",2012,"2012_BS27615","2012_BS19469_BS27615",0,93,18,"mar","brood","18/03/2012 16:01",40986.66771,"21/03/2012 02:51",40989.1191,211800,58.83333333,2.451388889,57.66666667
"741","BS19469","BS27615","Female","Logger",18,30,0.4502542,2.948773,"BS19469_BS27615",2012,"2012_BS27615","2012_BS19469_BS27615",0,101,26,"mar","brood","26/03/2012 12:11",40994.50799,"29/03/2012 03:31",40997.14688,228000,63.33333333,2.638888889,23.66666667
"742","BS19469","BS27615","Female","Logger",18,30,0.4502542,2.948773,"BS19469_BS27615",2012,"2012_BS27615","2012_BS19469_BS27615",0,106,31,"mar","brood","31/03/2012 19:21",40999.8066,"02/04/2012 02:41",41001.11215,112800,31.33333333,1.305555556,63.83333333
"743","BS19469","BS27615","Female","Logger",18,30,0.4502542,2.948773,"BS19469_BS27615",2012,"2012_BS27615","2012_BS19469_BS27615",0,108,2,"apr","brood","02/04/2012 15:01",41001.62604,"04/04/2012 11:21",41003.47326,159600,44.33333333,1.847222222,12.33333333
"744","BS19513","BS18935","Female","Logger",18,20,0.6810683,1.493024,"BS19513_BS18935",2012,"2012_BS18935","2012_BS19513_BS18935",0,107,1,"apr","brood","01/04/2012 03:05",41000.12872,"03/04/2012 11:05",41002.46205,201600,56,2.333333333,67.33333333
"745","BS19513","BS18935","Female","Logger",18,20,0.6810683,1.493024,"BS19513_BS18935",2012,"2012_BS18935","2012_BS19513_BS18935",0,95,20,"mar","brood","20/03/2012 11:35",40988.48288,"22/03/2012 12:35",40990.52455,176400,49,2.041666667,98
"746","BS19513","BS18935","Female","Logger",18,20,0.6810683,1.493024,"BS19513_BS18935",2012,"2012_BS18935","2012_BS19513_BS18935",0,100,25,"mar","brood","25/03/2012 05:15",40993.21899,"29/03/2012 07:45",40997.32316,354600,98.5,4.104166667,63.66666667
"747","BS19513","BS18935","Female","Logger",18,20,0.6810683,1.493024,"BS19513_BS18935",2012,"2012_BS18935","2012_BS19513_BS18935",0,111,5,"apr","brood","05/04/2012 17:35",41004.73288,"09/04/2012 05:25",41008.22594,301800,83.83333333,3.493055556,54.5
"748","BS19805","BS27641","Female","Partner",17,17,3.109796,4.109796,"BS27641_BS19805",2012,"2012_BS27641","2012_BS27641_BS19805",0,101,26,"mar","brood","26/03/2012 00:57",40994.03958,"26/03/2012 14:57",40994.62292,50400,14,0.583333333,133.3332
"749","BS19805","BS27641","Female","Partner",17,17,3.109796,4.109796,"BS27641_BS19805",2012,"2012_BS27641","2012_BS27641_BS19805",0,111,5,"apr","brood","05/04/2012 10:17",41004.42847,"10/04/2012 09:07",41009.37986,427800,118.8333333,4.951388889,104.33328
"750","BS19805","BS27641","Female","Partner",17,17,3.109796,4.109796,"BS27641_BS19805",2012,"2012_BS27641","2012_BS27641_BS19805",0,103,28,"mar","brood","28/03/2012 12:07",40996.50486,"01/04/2012 01:57",41000.08125,309000,85.83333333,3.576388889,45.16656
"751","BS20504","BS20517","Female","Logger",14,14,0.4781361,0.9487732,"BS20504_BS20517",2012,"2012_BS20517","2012_BS20504_BS20517",0,103,28,"mar","brood","28/03/2012 15:08",40996.63063,"01/04/2012 03:28",41000.14451,303599,84.33305556,3.513877315,100.8333333
"752","BS20504","BS20517","Female","Logger",14,14,0.4781361,0.9487732,"BS20504_BS20517",2012,"2012_BS20517","2012_BS20504_BS20517",0,109,3,"apr","brood","03/04/2012 13:08",41002.54729,"08/04/2012 02:58",41007.12368,395400,109.8333333,4.576388889,57.66666667
"753","BS20517","BS20504","Male","Partner",14,14,0.9487732,0.4781361,"BS20504_BS20517",2012,"2012_BS20504","2012_BS20504_BS20517",0,99,24,"mar","brood","24/03/2012 09:18",40992.38757,"28/03/2012 15:08",40996.63063,363000,100.8333333,4.201388889,122.50008
"754","BS20517","BS20504","Male","Partner",14,14,0.9487732,0.4781361,"BS20504_BS20517",2012,"2012_BS20504","2012_BS20504_BS20517",0,107,1,"apr","brood","01/04/2012 03:28",41000.14451,"03/04/2012 13:08",41002.54729,207600,57.66666667,2.402777778,84.33312
"755","BS20517","BS20504","Male","Partner",14,14,0.9487732,0.4781361,"BS20504_BS20517",2012,"2012_BS20504","2012_BS20504_BS20517",0,114,8,"apr","brood","08/04/2012 02:58",41007.12368,"13/04/2012 02:58",41012.12368,432000,120,5,109.83336
